code,term
1144975005,Disorder of glomerulus due to thrombotic thrombocytopenic purpura
1156746003,Vaccine-induced prothrombotic immune thrombocytopenia
1365731000000103,Vaccine-induced prothrombotic immune thrombocytopenia
155443009,Thrombotic thrombocytopenic purpura
195358008,Thrombotic thrombocytopenic purpura
195359000,Thrombotic thrombocytopenic purpura
360402008,Thrombotic thrombocytopenic purpura
438476003,Autoimmune thrombotic thrombocytopenic purpura
439007008,Acquired thrombotic thrombocytopenic purpura
441322009,Drug induced thrombotic thrombocytopenic purpura
78129009,Thrombotic thrombocytopenic purpura
