code,term
1217476001,Anaphylaxis caused by component of vaccine product
14654002,Localized anaphylaxis
241937000,Drug-induced anaphylaxis
241947002,Non-allergic anaphylaxis caused by drug
241954008,Idiopathic anaphylaxis
35001004,Non-allergic anaphylaxis
373674001,Anaphylactic urticaria
386512002,Anaphylaxis management
39579001,Anaphylaxis
735173007,Shock due to anaphylaxis
737855007,Anaphylaxis care
914587451000119107,Anaphylaxis caused by component of vaccine product against severe acute respiratory syndrome coronavirus 2
